Creation_Date;Index_Symbol;Index_Name;Index ISIN;Internal_Key;ISIN;RIC;Instrument_Name;Country;Currency;Exchange;Index Membership;Rank (FINAL);Rank (PREVIOUS);Comment;Rank 2 (FINAL);Rank 2 (PREVIOUS)
20260901;SXXP;STOXX Europe 600;EU0009658202;SE90BQ;;PLAZb.ST;PLATZER FASTIGHETER HOLDING B;SE;SEK;NASDAQ Stockholm;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO307L;;ENDUR.OL;ENDUR;NO;NOK;Oslo Bors;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GR60BO;;KRIr.AT;KRI KRI CR;GR;EUR;ATHENS SE;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO40IX;;PUBLI.OL;PPI PUBLIC PROPERTY INVEST;NO;NOK;Oslo Bors;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;097720;;MARS.L;MARSTON'S;GB;GBP;London SE;;;1144;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;BE502W;;TINCC.BR;TINC COMM VA;BE;EUR;Euronext Brussels;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;408904;;BAR.BR;BARCO;BE;EUR;Euronext Brussels;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DK608B;;SKJE.CO;SKJERN BANK;DK;DKK;NASDAQ Copenhagen;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;575339;;GILG.DE;DMG MORI;DE;EUR;XETRA;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;BE505Z;;IBAB.BR;ION BEAM APPLICATIONS;BE;EUR;Euronext Brussels;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GB5062;;DFSD.L;DFS FURNITURE;GB;GBP;London SE;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;CH9057;;SWTQ.S;SCHWEITER TECHNOLOGIES;CH;CHF;Six Swiss Exchange;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B08CHG;;EVSB.BR;EVS;BE;EUR;Euronext Brussels;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DK5035;;DJUR.CO;DJURSLANDS BANK;DK;DKK;NASDAQ Copenhagen;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GB00I9;;AO.L;AO WORLD;GB;GBP;London SE;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE406G;;SCST.ST;SCANDI STANDARD;SE;SEK;NASDAQ Stockholm;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;712495;;SRSr.AT;GR. SARANTIS;GR;EUR;ATHENS SE;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FR155H;;NRO.PA;NEURONES;FR;EUR;Euronext Paris;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;EW040;;ABSP.WA;ASSECO BUSINESS SOLUTIONS;PL;PLN;Warsaw SE;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO701J;;BWO.OL;BW OFFSHORE;NO;NOK;Oslo Bors;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;CH101V;;AUTON.S;AUTONEUM HOLDING;CH;CHF;Six Swiss Exchange;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;EW035;;CMP.WA;COMP SAFE SUPPORT;PL;PLN;Warsaw SE;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE60R3;;TANGENb.ST;TANGEN INDUSTRIKAPITAL B;SE;SEK;NASDAQ Stockholm;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;420763;;CIRI.MI;INDUSTRIALI RIUNITE SHS;IT;EUR;Borsa Italiana;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;AT4029;;FACC.VI;FACC AG;AT;EUR;Wiener Boerse AG;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FI002Z;;MEKKO.HE;MARIMEKKO;FI;EUR;NASDAQ Helsinki;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;IT409O;;YACHT.MI;FERRETTI SPA;IT;EUR;Borsa Italiana;;;1167;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE40U4;;KARNELb.ST;KARNELL GROUP B;SE;SEK;NASDAQ Stockholm;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DE13OJ;;ADVG.DE;ADTRAN NETWORKS;DE;EUR;XETRA;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FI6047;;FRAMERY.HE;FRAMERY GROUP;FI;EUR;NASDAQ Helsinki;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FR156I;;WAVE.PA;WAVESTONE;FR;EUR;Euronext Paris;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FI1075;;ALMAC.HE;ALMA MEDIA;FI;EUR;NASDAQ Helsinki;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE40X7;;EMILb.ST;FASTIGHETSBOLAGET EMILSHUS B;SE;SEK;NASDAQ Stockholm;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;IT007I;;GVS.MI;GVS;IT;EUR;Borsa Italiana;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B07443;;ESNT.L;Essentra PLC;GB;GBP;London SE;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO10EQ;;ABGA.OL;ABG SUNDAL CLI.HLDG.;NO;NOK;Oslo Bors;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FI10FD;;ALBBV.HE;ALANDSBANKEN B;FI;EUR;NASDAQ Helsinki;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;EW051;;NEUP.WA;NEUCA;PL;PLN;Warsaw SE;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE009F;;BETCO.ST;BETTER COLLECTIVE;SE;SEK;NASDAQ Stockholm;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GB50TP;;GYM.L;THE GYM GROUP;GB;GBP;London SE;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FI10GE;;SCANFL.HE;SCANFIL;FI;EUR;NASDAQ Helsinki;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FR908N;;KOF.PA;KAUFMAN ET BROAD;FR;EUR;Euronext Paris;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO604L;;NEL.OL;NEL;NO;NOK;Oslo Bors;;;1170;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;514021;;PSG.MC;PROSEGUR;ES;EUR;BME Exchange;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FI1053;;RAIVV.HE;RAISIO;FI;EUR;NASDAQ Helsinki;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE3AVE;;ACAST.ST;ACAST;SE;SEK;NASDAQ Stockholm;;;1173;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FI905B;;REG1V.HE;REVENIO GROUP;FI;EUR;NASDAQ Helsinki;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO003E;;BWE.OL;BW ENERGY;NO;NOK;Oslo Bors;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;PT101K;;SEM.LS;SEMAPA;PT;EUR;Euronext Lisbon;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO90DX;;MEDI.OL;MEDI-STIM;NO;NOK;Oslo Bors;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE20IQ;;ENGCONb.ST;ENGCON B;SE;SEK;NASDAQ Stockholm;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO90EY;;PARB.OL;PARETO BANK;NO;NOK;Oslo Bors;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DE9055;;HABAn.DE;HAMBORNER REIT;DE;EUR;XETRA;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;AT602B;;SMRX.VI;EMERALD HORIZON AG;AT;EUR;Wiener Boerse AG;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE143E;;REJLb.ST;REJLERS B;SE;SEK;NASDAQ Stockholm;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;PL206I;;GPPP.WA;GRUPA PRACUJ;PL;PLN;Warsaw SE;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;BE9020;;ASCE.BR;ASCENCIO SCA REIT;BE;EUR;Euronext Brussels;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;ES10DK;;TUBA.MC;TUBACEX;ES;EUR;BME Exchange;;;1175;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;PL11S4;;VRCP.WA;VERCOM;PL;PLN;Warsaw SE;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;546239;;LINDEX.HE;LINDEX GROUP;FI;EUR;NASDAQ Helsinki;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE60GS;;MORROW.ST;MORROW BANK;SE;SEK;NASDAQ Stockholm;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DE13XS;;YSNG.DE;SECUNET SCTY.NETWORKS;DE;EUR;XETRA;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DE143Z;;WUWGn.DE;WUESTENROT & WUERTT.;DE;EUR;XETRA;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;554197;;OBEL.BR;ORANGE BELGIUM;BE;EUR;Euronext Brussels;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO502I;;MULTI.OL;MULTICONSULT;NO;NOK;Oslo Bors;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;CH12QM;;VETN.S;VETROPACK 'B';CH;CHF;Six Swiss Exchange;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DE20A3;;PNEGn.DE;PNE;DE;EUR;XETRA;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FR14FQ;;PEUG.PA;PEUGEOT INVEST;FR;EUR;Euronext Paris;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO60O5;;BOHUS.OL;BOHUS;NO;NOK;Oslo Bors;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;LU501L;;GYC.DE;GRAND CITY PROPERTIES;DE;EUR;XETRA;;;1176;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;IT149P;;PHNU.MI;PHARMANUTRA;IT;EUR;Borsa Italiana;;;1194;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;ES804I;;ENC.MC;ENCE ENERGIA Y CELULOSA;ES;EUR;BME Exchange;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE10PW;;MEKO.ST;MEKO;SE;SEK;NASDAQ Stockholm;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE709M;;ALLIGOb.ST;ALLIGO;SE;SEK;NASDAQ Stockholm;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;764862;;OLPr.AT;PIRAEUS PORT AUTH.CR;GR;EUR;ATHENS SE;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FR14KV;;VETO.PA;VETOQUINOL;FR;EUR;Euronext Paris;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;ES041;;BMAX.ST;BYGGMAX GROUP;SE;SEK;NASDAQ Stockholm;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE15HT;;PACT.ST;PROACT IT GROUP;SE;SEK;NASDAQ Stockholm;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO207K;;KCCK.OL;KLAVENESS COMBINATION CARRIERS;NO;NOK;Oslo Bors;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;CH2050;;SNBN.S;SCHWEIZERISCHE NAT.BK.;CH;CHF;Six Swiss Exchange;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B11Y3K;;PATGn.DE;PATRIZIA;DE;EUR;XETRA;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DK5046;;AOJb.CO;BROEDRENE A & O JOHANSEN;DK;DKK;NASDAQ Copenhagen;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO14HX;;CLOUD.OL;CLOUDBERRY CLEAN ENERGY;NO;NOK;Oslo Bors;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE14FQ;;STEFb.ST;STENDORREN FASTIGHETER B;SE;SEK;NASDAQ Stockholm;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B28KPZ;;EAST9.ST;EASTNINE;SE;SEK;NASDAQ Stockholm;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FI7037;;CAPMAN.HE;CAPMAN 'B';FI;EUR;NASDAQ Helsinki;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DE13WR;;STOG_p.DE;STO PREFERENCE;DE;EUR;XETRA;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO506M;;MORLD.OL;MORELD;NO;NOK;Oslo Bors;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO50FV;;SOMA.OL;SOLSTAD MARITIME;NO;NOK;Oslo Bors;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;435969;;VIEV.VI;FLUGHAFEN WIEN;AT;EUR;Wiener Boerse AG;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DE40D8;;DOUn.DE;DOUGLAS;DE;EUR;XETRA;;;1199;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE40T3;;COREpref.ST;COREM PROPERTY GROUP PREF.;SE;SEK;NASDAQ Stockholm;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;BE5082;;JEN.BR;JENSEN-GROUP;BE;EUR;Euronext Brussels;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;454721;;LAGA.PA;LAGARDERE;FR;EUR;Euronext Paris;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;404904;;MOED.MI;ARNOLDO MONDADORI EDI.;IT;EUR;Borsa Italiana;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;IT14AQ;;PHIL.MI;PHILOGEN;IT;EUR;Borsa Italiana;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FI9028;;PON1V.HE;PONSSE;FI;EUR;NASDAQ Helsinki;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;PL10FQ;;MBR.WA;MOBRUK;PL;PLN;Warsaw SE;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FI607A;;AUROORA.HE;AUROORA GROUP;FI;EUR;NASDAQ Helsinki;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE14MX;;NMAN.ST;NEDERMAN HOLDING;SE;SEK;NASDAQ Stockholm;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE80DR;;BHGF.ST;BHG Group AB;SE;SEK;NASDAQ Stockholm;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO90FZ;;ROGS.OL;ROGALAND SPAREBANK;NO;NOK;Oslo Bors;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FI50DF;;LASTIK.HE;LASSILA & TIKANOJA;FI;EUR;NASDAQ Helsinki;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;AT504C;;FQT.VI;FREQUENTIS;AT;EUR;Wiener Boerse AG;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO10MY;;ODF.OL;ODFJELL A;NO;NOK;Oslo Bors;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;408252;;BOGr.AT;BANK OF GREECE;GR;EUR;ATHENS SE;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;PL90EX;;MLGP.WA;MLPGROUP;PL;PLN;Warsaw SE;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE3D9V;;EPEND.ST;EPENDION;SE;SEK;NASDAQ Stockholm;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE146H;;BTSb.ST;BTS GROUP B;SE;SEK;NASDAQ Stockholm;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;PL50BQ;;TOR.WA;TORPOL;PL;PLN;Warsaw SE;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GR10EM;;IDEr.AT;IDEAL GROUP CR;GR;EUR;ATHENS SE;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;481835;;SGCG.DE;SGL CARBON;DE;EUR;XETRA;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GR402D;;PRODr.AT;PRODEA REAL ESTATE INVESTMENT COMPANY;GR;EUR;ATHENS SE;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;475497;;DEQGn.DE;DEUTSCHE EUROSHOP;DE;EUR;XETRA;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DK0030;;JDAN.CO;JEUDAN;DK;DKK;NASDAQ Copenhagen;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FI11KJ;;OMASP.HE;OMA SAASTOPANKKI;FI;EUR;NASDAQ Helsinki;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FI2043;;FSECURE.HE;F-SECURE;FI;EUR;NASDAQ Helsinki;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;434800;;CBOS.BR;COMPAGNIE DU BOIS SAUVAGE;BE;EUR;Euronext Brussels;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO004F;;RING.OL;SPB.1 RINGERIKE HADELAND;NO;NOK;Oslo Bors;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO111E;;HELG.OL;SPAREBANK 1 HELGELAND;NO;NOK;Oslo Bors;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO32WC;;SMOP.OL;SMARTOPTICS GROUP;NO;NOK;Oslo Bors;;;1211;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;462719;;BVB.DE;BORUSSIA DORTMUND;DE;EUR;XETRA;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B1Y0SZ;;ZV.MI;ZIGNAGO VETRO;IT;EUR;Borsa Italiana;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GR802H;;AUTr.AT;AUTOHELLAS;GR;EUR;ATHENS SE;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B1JMNT;;ASCI.MI;ASCOPIAVE;IT;EUR;Borsa Italiana;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE80HV;;CEVI.ST;CELLAVISION;SE;SEK;NASDAQ Stockholm;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;525288;;PSMGn.DE;PROSIEBENSAT.1 MEDIA;DE;EUR;XETRA;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE14S3;;SFRG.ST;STILLFRONT GROUP;SE;SEK;NASDAQ Stockholm;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;BE5071;;VASTB.BR;VASTNED BELGIUM;BE;EUR;Euronext Brussels;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;EW016;;PEPP.WA;POLENERGIA;PL;PLN;Warsaw SE;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;IT90AU;;IGD.MI;IMMOBILIARE GRANDE DIST. SPA;IT;EUR;Borsa Italiana;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;PL407L;;MURP.WA;MURAPOL;PL;PLN;Warsaw SE;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FI2021;;EVLI.HE;EVLI;FI;EUR;NASDAQ Helsinki;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;506633;;DBANn.DE;DEUTSCHE BETEILIGUNGS;DE;EUR;XETRA;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;IT10ZB;;EDNn.MI;EDISON RSP;IT;EUR;Borsa Italiana;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DE140W;;ADNGk.DE;ADESSO;DE;EUR;XETRA;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO808R;;AFK.OL;ARENDALS FOSSEKOMPANI;NO;NOK;Oslo Bors;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;PL005F;;MRB.WA;MIRBUD;PL;PLN;Warsaw SE;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE15EQ;;FMMb.ST;FM MATTSON B;SE;SEK;NASDAQ Stockholm;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;PL509O;;WPPL.WA;WIRTUALNA POLSKA;PL;PLN;Warsaw SE;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;BE118Z;;HINV.BR;HOME INVEST BELGIUM;BE;EUR;Euronext Brussels;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO206J;;OKEA.OL;OKEA;NO;NOK;Oslo Bors;;;1220;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FI5013;;ENENTO.HE;ENENTO GROUP;FI;EUR;NASDAQ Helsinki;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE903I;;HEBAb.ST;HEBA FASTIGHETS B;SE;SEK;NASDAQ Stockholm;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;IT359S;;EQUI.MI;EQUITA GROUP;IT;EUR;Borsa Italiana;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;PL00NX;;VOXP.WA;VOXEL;PL;PLN;Warsaw SE;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE3DAW;;VICOR.ST;VICORE PHARMA HOLDING;SE;SEK;NASDAQ Stockholm;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE608K;;BONAVb.ST;Bonava B;SE;SEK;NASDAQ Stockholm;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DE8021;;INS2.DE;INSTONE REAL ESTATE GROUP;DE;EUR;XETRA;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GR0018;;IQTr.AT;QUEST HOLDINGS CR;GR;EUR;ATHENS SE;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE90R6;;JOMA.ST;JOHN MATTSON FASTIGHETSFORETAG;SE;SEK;NASDAQ Stockholm;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;444758;;ECH.WA;ECHO INVESTMENT;PL;PLN;Warsaw SE;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FI1187;;VIK1V.HE;VIKING LINE;FI;EUR;NASDAQ Helsinki;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;BE11A1;;DECB.BR;DECEUNINCK ECH;BE;EUR;Euronext Brussels;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;PL11DP;;ARHP.WA;ARCHICOM;PL;PLN;Warsaw SE;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FI50BD;;PAMPALO.HE;ENDOMINES FINLAND;FI;EUR;NASDAQ Helsinki;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DE142Y;;ILM1k.DE;MEDIOS;DE;EUR;XETRA;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DE31LG;;NCH2.DE;THYSSENKRUPP NUCERA;DE;EUR;XETRA;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FI11BA;;ATRAV.HE;ATRIA 'A';FI;EUR;NASDAQ Helsinki;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;EW045;;MNCP.WA;MENNICA PANSTWOWA;PL;PLN;Warsaw SE;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FI3044;;UNITED.HE;UNITED BANKERS;FI;EUR;NASDAQ Helsinki;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FI2065;;REMEDY.HE;REMEDY ENTERTAINMENT;FI;EUR;NASDAQ Helsinki;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FI904A;;ASPO.HE;ASPO;FI;EUR;NASDAQ Helsinki;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;PL904N;;FROP.WA;FERRO;PL;PLN;Warsaw SE;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO10AM;;SOFF.OL;SOLSTAD OFFSHORE;NO;NOK;Oslo Bors;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;AT107B;;RBAV.VI;ROSENBAUER INTL.;AT;EUR;Wiener Boerse AG;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DK1042;;SOLARb.CO;SOLAR B;DK;DKK;NASDAQ Copenhagen;;;;failed liquidity criteria;;
